decision_point_id,parcel_id,acquisition_date,evaluation_mode,rules_version,baseline_version,baseline_reference_years,baseline_start_date,baseline_end_date,generated_at,in_scope_season,eligible_for_analysis,eligibility_reason,ndmi_value,ndmi_monthly_median,ndmi_anomaly_value,ndmi_percentile,ndmi_reference_count,ndmi_state,valid_pixel_ratio,satellite_quality,water_balance_30d_value,water_balance_30d_monthly_median,water_balance_30d_anomaly_value,water_balance_30d_percentile,water_balance_reference_count,water_balance_state,soil_moisture_30d_value,soil_moisture_30d_monthly_median,soil_moisture_30d_anomaly_value,soil_moisture_30d_percentile,soil_moisture_reference_count,soil_moisture_state,vpd_7d_value,vpd_7d_monthly_median,vpd_7d_anomaly_value,vpd_7d_percentile,vpd_reference_count,vpd_state,precipitation_30d_value,precipitation_30d_monthly_median,precipitation_30d_anomaly_value,precipitation_30d_percentile,precipitation_reference_count,precipitation_state,hydro_context,low_signal_count_15d,persistence_state,rule_id,eve_decision,recommended_information_action,urgency,is_candidate,manual_review_possible,justification_codes,justification_text,probable_context,context_confidence,context_evidence,cost_model_version,estimated_time_min_low,estimated_time_min_high,estimated_cost_eur_low,estimated_cost_eur_high,cost_status,delay_cost_estimated,verification_status,verification_method,verification_result,human_decision_available,human_final_decision,episode_id
site_004_20250309,site_004,2025-03-09,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,19.80999999999998,,,,0,unknown,0.3794333333333333,,,,0,unknown,0.95,,,,0,unknown,62.59999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20250312,site_004,2025-03-12,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,33.30999999999998,,,,0,unknown,0.3821666666666667,,,,0,unknown,0.85,,,,0,unknown,77.29999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20250314,site_004,2025-03-14,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,36.38999999999998,,,,0,unknown,0.3834666666666667,,,,0,unknown,0.85,,,,0,unknown,81.09999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20250317,site_004,2025-03-17,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,34.019999999999975,,,,0,unknown,0.3842,,,,0,unknown,0.64,,,,0,unknown,79.39999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20250319,site_004,2025-03-19,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.1319223456084728,,,,0,unknown,0.0151515151515151,poor,32.119999999999976,,,,0,unknown,0.3841333333333333,,,,0,unknown,0.79,,,,0,unknown,79.39999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20250321,site_004,2025-03-21,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,31.549999999999983,,,,0,unknown,0.3838333333333333,,,,0,unknown,1.16,,,,0,unknown,81.39999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20250322,site_004,2025-03-22,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,40.579999999999984,,,,0,unknown,0.3838333333333333,,,,0,unknown,1.16,,,,0,unknown,91.09999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20250324,site_004,2025-03-24,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,48.50999999999996,,,,0,unknown,0.3870666666666666,,,,0,unknown,1.16,,,,0,unknown,99.79999999999995,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20250327,site_004,2025-03-27,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,,,,,0,unknown,0.0,poor,33.77999999999998,,,,0,unknown,0.3868333333333333,,,,0,unknown,1.16,,,,0,unknown,87.59999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20250329,site_004,2025-03-29,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.2904343164485433,,,,0,unknown,0.3484848484848485,poor,33.719999999999985,,,,0,unknown,0.3861666666666667,,,,0,unknown,0.9,,,,0,unknown,89.09999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|poor_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20250331,site_004,2025-03-31,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,,,,2026-06-23T13:21:49+00:00,False,False,out_of_scope_season,0.1929123305722675,,,,0,unknown,1.0,good,30.28999999999997,,,,0,unknown,0.3856333333333334,,,,0,unknown,0.9,,,,0,unknown,89.09999999999998,,,,0,unknown,unknown,0,not_applicable,R0,out_of_scope,none,none,False,False,rule_r0|good_satellite_quality|ndmi_state_unknown|hydro_context_unknown,Date hors de la saison d'analyse EVE V0.1 (avril à octobre).,not_assessed,none,Date hors de la saison V0.1.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20250401,site_004,2025-04-01,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2016|2017|2018|2019|2020|2021|2022|2023|2024,2016-01-01,2024-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.2086672487308865,0.276313193706852,-0.06764594497596549,18.6046511627907,43,low,1.0,good,29.17999999999998,-16.170000000000012,45.349999999999994,88.88888888888889,270,normal,0.3852666666666666,0.3549166666666667,0.030349999999999877,95.55555555555556,270,normal,0.9,1.3,-0.4,10.74074074074074,270,normal,89.09999999999998,58.599999999999994,30.499999999999986,78.88888888888889,270,normal,normal,1,single,R4,additional_information_candidate,review_raster,medium,True,False,rule_r4|good_satellite_quality|ndmi_percentile_le_20|normal_hydro_context,"NDMI=0.209, anomalie=-0.068, percentile mensuel=18.6. Qualité satellite=good (100.0 % valides). Contexte hydrique=normal (bilan hydrique p=88.9, humidité du sol p=95.6). VPD=normal (p=10.7). Décision V0.1 issue de R4.",unexplained,none,Anomalie NDMI non expliquée par le contexte hydrique disponible.,v0_theoretical_001,10,20,0,5,theoretical,False,not_started,none,not_available,False,,site_004_episode_20250401_29
site_004_20250403,site_004,2025-04-03,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2016|2017|2018|2019|2020|2021|2022|2023|2024,2016-01-01,2024-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.200047667561607,0.276313193706852,-0.07626552614524498,16.27906976744186,43,low,1.0,good,28.49999999999998,-16.170000000000012,44.66999999999999,87.4074074074074,270,normal,0.3845,0.3549166666666667,0.029583333333333295,94.81481481481482,270,normal,0.98,1.3,-0.32000000000000006,16.666666666666664,270,normal,89.89999999999998,58.599999999999994,31.299999999999983,80.74074074074075,270,normal,normal,2,persistent,R4,additional_information_candidate,review_raster,medium,True,False,rule_r4|good_satellite_quality|ndmi_percentile_le_20|normal_hydro_context|persistent_low_signal,"NDMI=0.200, anomalie=-0.076, percentile mensuel=16.3. Qualité satellite=good (100.0 % valides). Contexte hydrique=normal (bilan hydrique p=87.4, humidité du sol p=94.8). VPD=normal (p=16.7). Signal bas observé 2 fois sur 15 jours. Décision V0.1 issue de R4.",unexplained,none,Anomalie NDMI non expliquée par le contexte hydrique disponible.,v0_theoretical_001,10,20,0,5,theoretical,False,not_started,none,not_available,False,,site_004_episode_20250401_29
site_004_20250406,site_004,2025-04-06,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2016|2017|2018|2019|2020|2021|2022|2023|2024,2016-01-01,2024-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.1833340425298294,0.276313193706852,-0.09297915117702257,13.953488372093023,43,low,1.0,good,24.779999999999973,-16.170000000000012,40.94999999999999,84.81481481481481,270,normal,0.3833,0.3549166666666667,0.02838333333333326,93.33333333333333,270,normal,1.36,1.3,0.06000000000000005,54.074074074074076,270,normal,90.69999999999996,58.599999999999994,32.099999999999966,81.85185185185185,270,normal,normal,3,strong_persistent,R4,additional_information_candidate,review_raster,medium,True,False,rule_r4|good_satellite_quality|ndmi_percentile_le_20|normal_hydro_context|strong_persistent_low_signal,"NDMI=0.183, anomalie=-0.093, percentile mensuel=14.0. Qualité satellite=good (100.0 % valides). Contexte hydrique=normal (bilan hydrique p=84.8, humidité du sol p=93.3). VPD=normal (p=54.1). Signal bas observé 3 fois sur 15 jours. Décision V0.1 issue de R4.",unexplained,none,Anomalie NDMI non expliquée par le contexte hydrique disponible.,v0_theoretical_001,10,20,0,5,theoretical,False,not_started,none,not_available,False,,site_004_episode_20250401_29
site_004_20250408,site_004,2025-04-08,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2016|2017|2018|2019|2020|2021|2022|2023|2024,2016-01-01,2024-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.0685470697175002,0.276313193706852,-0.2077661239893518,0.0,43,very_low,1.0,good,9.71999999999997,-16.170000000000012,25.889999999999983,74.44444444444444,270,normal,0.3821333333333333,0.3549166666666667,0.02721666666666661,92.5925925925926,270,normal,1.4,1.3,0.09999999999999987,59.62962962962963,270,normal,78.69999999999997,58.599999999999994,20.09999999999998,70.0,270,normal,normal,4,strong_persistent,R4,additional_information_candidate,review_raster,medium,True,False,rule_r4|good_satellite_quality|ndmi_percentile_le_10|normal_hydro_context|strong_persistent_low_signal,"NDMI=0.069, anomalie=-0.208, percentile mensuel=0.0. Qualité satellite=good (100.0 % valides). Contexte hydrique=normal (bilan hydrique p=74.4, humidité du sol p=92.6). VPD=normal (p=59.6). Signal bas observé 4 fois sur 15 jours. Décision V0.1 issue de R4.",unexplained,none,Anomalie NDMI non expliquée par le contexte hydrique disponible.,v0_theoretical_001,10,20,0,5,theoretical,False,not_started,none,not_available,False,,site_004_episode_20250401_29
site_004_20250410,site_004,2025-04-10,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2016|2017|2018|2019|2020|2021|2022|2023|2024,2016-01-01,2024-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.0322306716592389,0.276313193706852,-0.24408252204761308,0.0,43,very_low,1.0,good,-16.20000000000003,-16.170000000000012,-0.0300000000000189,50.0,270,normal,0.3759666666666666,0.3549166666666667,0.021049999999999902,82.5925925925926,270,normal,1.4,1.3,0.09999999999999987,59.62962962962963,270,normal,56.39999999999998,58.599999999999994,-2.200000000000017,48.148148148148145,270,normal,normal,5,strong_persistent,R4,additional_information_candidate,review_raster,medium,True,False,rule_r4|good_satellite_quality|ndmi_percentile_le_10|normal_hydro_context|strong_persistent_low_signal,"NDMI=0.032, anomalie=-0.244, percentile mensuel=0.0. Qualité satellite=good (100.0 % valides). Contexte hydrique=normal (bilan hydrique p=50.0, humidité du sol p=82.6). VPD=normal (p=59.6). Signal bas observé 5 fois sur 15 jours. Décision V0.1 issue de R4.",unexplained,none,Anomalie NDMI non expliquée par le contexte hydrique disponible.,v0_theoretical_001,10,20,0,5,theoretical,False,not_started,none,not_available,False,,site_004_episode_20250401_29
site_004_20250411,site_004,2025-04-11,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2016|2017|2018|2019|2020|2021|2022|2023|2024,2016-01-01,2024-12-31,2026-06-23T13:21:49+00:00,True,False,insufficient_satellite_observation,,0.276313193706852,,,43,unknown,0.0,poor,-26.69000000000002,-16.170000000000012,-10.520000000000007,41.11111111111111,270,normal,0.3723333333333333,0.3549166666666667,0.01741666666666658,75.92592592592592,270,normal,1.4,1.3,0.09999999999999987,59.62962962962963,270,normal,48.49999999999998,58.599999999999994,-10.100000000000016,41.11111111111111,270,normal,normal,0,not_applicable,R1,abstain_insufficient_observation,wait_next_sentinel,none,False,True,rule_r1|poor_satellite_quality|ndmi_state_unknown|normal_hydro_context,Observation Sentinel insuffisante : 0.0 % de pixels valides. EVE s'abstient.,insufficient_observability,none,Observation satellite insuffisante pour conclure.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20250413,site_004,2025-04-13,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2016|2017|2018|2019|2020|2021|2022|2023|2024,2016-01-01,2024-12-31,2026-06-23T13:21:49+00:00,True,False,insufficient_satellite_observation,,0.276313193706852,,,43,unknown,0.0,poor,-26.400000000000027,-16.170000000000012,-10.230000000000015,41.48148148148148,270,normal,0.3653,0.3549166666666667,0.0103833333333333,67.4074074074074,270,normal,1.4,1.3,0.09999999999999987,59.62962962962963,270,normal,51.49999999999998,58.599999999999994,-7.100000000000016,44.81481481481481,270,normal,normal,0,not_applicable,R1,abstain_insufficient_observation,wait_next_sentinel,none,False,True,rule_r1|poor_satellite_quality|ndmi_state_unknown|normal_hydro_context,Observation Sentinel insuffisante : 0.0 % de pixels valides. EVE s'abstient.,insufficient_observability,none,Observation satellite insuffisante pour conclure.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20250416,site_004,2025-04-16,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2016|2017|2018|2019|2020|2021|2022|2023|2024,2016-01-01,2024-12-31,2026-06-23T13:21:49+00:00,True,False,insufficient_satellite_observation,,0.276313193706852,,,43,unknown,0.0,poor,22.499999999999982,-16.170000000000012,38.669999999999995,84.07407407407408,270,normal,0.3609,0.3549166666666667,0.005983333333333285,60.370370370370374,270,normal,1.37,1.3,0.07000000000000006,56.666666666666664,270,normal,100.7,58.599999999999994,42.10000000000001,87.03703703703704,270,normal,normal,0,not_applicable,R1,abstain_insufficient_observation,wait_next_sentinel,none,False,True,rule_r1|poor_satellite_quality|ndmi_state_unknown|normal_hydro_context,Observation Sentinel insuffisante : 0.0 % de pixels valides. EVE s'abstient.,insufficient_observability,none,Observation satellite insuffisante pour conclure.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
site_004_20250418,site_004,2025-04-18,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2016|2017|2018|2019|2020|2021|2022|2023|2024,2016-01-01,2024-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.1732697482150273,0.276313193706852,-0.10304344549182468,13.953488372093023,43,low,1.0,good,39.15999999999998,-16.170000000000012,55.33,94.81481481481482,270,normal,0.3633333333333333,0.3549166666666667,0.008416666666666572,65.18518518518519,270,normal,1.2,1.3,-0.10000000000000009,35.55555555555556,270,normal,116.2,58.599999999999994,57.60000000000001,94.07407407407408,270,normal,normal,5,strong_persistent,R4,additional_information_candidate,review_raster,medium,True,False,rule_r4|good_satellite_quality|ndmi_percentile_le_20|normal_hydro_context|strong_persistent_low_signal,"NDMI=0.173, anomalie=-0.103, percentile mensuel=14.0. Qualité satellite=good (100.0 % valides). Contexte hydrique=normal (bilan hydrique p=94.8, humidité du sol p=65.2). VPD=normal (p=35.6). Signal bas observé 5 fois sur 15 jours. Décision V0.1 issue de R4.",unexplained,none,Anomalie NDMI non expliquée par le contexte hydrique disponible.,v0_theoretical_001,10,20,0,5,theoretical,False,not_started,none,not_available,False,,site_004_episode_20250401_29
site_004_20250420,site_004,2025-04-20,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2016|2017|2018|2019|2020|2021|2022|2023|2024,2016-01-01,2024-12-31,2026-06-23T13:21:49+00:00,True,True,eligible,0.0980317435254012,0.276313193706852,-0.17828145018145078,2.3255813953488373,43,very_low,1.0,good,37.25999999999999,-16.170000000000012,53.43000000000001,93.33333333333333,270,normal,0.365,0.3549166666666667,0.010083333333333278,67.03703703703704,270,normal,1.08,1.3,-0.21999999999999997,21.48148148148148,270,normal,116.2,58.599999999999994,57.60000000000001,94.07407407407408,270,normal,normal,5,strong_persistent,R4,additional_information_candidate,review_raster,medium,True,False,rule_r4|good_satellite_quality|ndmi_percentile_le_10|normal_hydro_context|strong_persistent_low_signal,"NDMI=0.098, anomalie=-0.178, percentile mensuel=2.3. Qualité satellite=good (100.0 % valides). Contexte hydrique=normal (bilan hydrique p=93.3, humidité du sol p=67.0). VPD=normal (p=21.5). Signal bas observé 5 fois sur 15 jours. Décision V0.1 issue de R4.",unexplained,none,Anomalie NDMI non expliquée par le contexte hydrique disponible.,v0_theoretical_001,10,20,0,5,theoretical,False,not_started,none,not_available,False,,site_004_episode_20250401_29
site_004_20250421,site_004,2025-04-21,retrospective_loyo,v0.1,monthly_reference_2016_2025_v0.1_site_004_retrospective_loyo,2016|2017|2018|2019|2020|2021|2022|2023|2024,2016-01-01,2024-12-31,2026-06-23T13:21:49+00:00,True,False,insufficient_satellite_observation,,0.276313193706852,,,43,unknown,0.0,poor,30.17999999999998,-16.170000000000012,46.349999999999994,90.37037037037037,270,normal,0.3655,0.3549166666666667,0.010583333333333278,68.14814814814815,270,normal,1.08,1.3,-0.21999999999999997,21.48148148148148,270,normal,109.49999999999996,58.599999999999994,50.89999999999996,90.37037037037037,270,normal,normal,0,not_applicable,R1,abstain_insufficient_observation,wait_next_sentinel,none,False,True,rule_r1|poor_satellite_quality|ndmi_state_unknown|normal_hydro_context,Observation Sentinel insuffisante : 0.0 % de pixels valides. EVE s'abstient.,insufficient_observability,none,Observation satellite insuffisante pour conclure.,v0_theoretical_001,0,0,0,0,theoretical,False,not_started,none,not_available,False,,
